side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.05,10.0,4096,1,dev_stl_03,SAT-POISSON,14.7219,0.14545,,0.6641,-0.02643,0.028963,0.46,0.002048,0.0,0.0,3.68,3.675,14.7194,1.0,0.406588,0.435039,0.0,0.999712,0.5,0.014202,0.028963,,,,,
64,bern50,0.05,10.0,4096,1,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,37136405301.7962,0.46,0.002048,0.0,0.0,2.73,2.726,11.1641,1.0,0.406588,0.435039,0.0,0.999712,0.5,18210065472.281376,37136405301.7962,,,,,
64,bern50,0.05,10.0,4096,1,dev_stl_03,GI,9.2367,0.02105,,,,,0.46,0.002048,0.0,0.0,0.1,,,,,,,,,,,,,,,
64,bern50,0.05,10.0,4096,1,dev_text,RQL,13.0746,0.02726,,0.97333,0.01828,0.031932,0.48,0.002048,0.0,0.0,98.15,98.145,13.0746,64.0,0.457927,0.435039,0.0,0.999712,0.5,0.015658,0.031932,OK,1.0421,0.3,0.8,False
64,bern50,0.05,10.0,4096,1,dev_text,POISSON-LIN,13.0734,0.02722,,0.9735,-0.03107,0.030411,0.48,0.002048,0.0,0.0,5.93,5.925,13.0731,64.0,0.457927,0.435039,0.0,0.999712,0.5,0.014912,0.030411,,,,,
64,bern50,0.05,10.0,4096,1,dev_text,SAT-POISSON,13.0743,0.02725,,0.97336,0.01822,0.028963,0.48,0.002048,0.0,0.0,4.73,4.731,13.0743,64.0,0.457927,0.435039,0.0,0.999712,0.5,0.014202,0.028963,,,,,
64,bern50,0.05,10.0,4096,1,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,37136405301.7962,0.48,0.002048,0.0,0.0,2.66,2.66,12.8398,64.0,0.457927,0.435039,0.0,0.999712,0.5,18210065472.281376,37136405301.7962,,,,,
64,bern50,0.05,10.0,4096,1,dev_text,GI,12.6252,0.00835,,,,,0.48,0.002048,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,10.0,4096,1,dev_fine_lines,RQL,6.1199,0.00375,,0.74735,-0.00433,0.031932,0.47,0.002048,0.0,0.0,101.26,101.257,6.1197,5.910314,0.435338,0.435039,0.0,0.999712,0.5,0.015658,0.031932,OK,0.9957,0.525,0.45,False
64,bern50,0.05,10.0,4096,1,dev_fine_lines,POISSON-LIN,6.1137,0.00373,,0.74875,-0.05159,0.030411,0.47,0.002048,0.0,0.0,4.1,4.096,6.1035,5.910314,0.435338,0.435039,0.0,0.999712,0.5,0.014912,0.030411,,,,,
64,bern50,0.05,10.0,4096,1,dev_fine_lines,SAT-POISSON,6.1077,0.00371,,0.74839,-0.00441,0.028963,0.47,0.002048,0.0,0.0,4.24,4.235,6.1076,5.910314,0.435338,0.435039,0.0,0.999712,0.5,0.014202,0.028963,,,,,
64,bern50,0.05,10.0,4096,1,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,37136405301.7962,0.47,0.002048,0.0,0.0,2.38,2.375,3.5902,5.910314,0.435338,0.435039,0.0,0.999712,0.5,18210065472.281376,37136405301.7962,,,,,
64,bern50,0.05,10.0,4096,1,dev_fine_lines,GI,2.0523,0.02468,,,,,0.47,0.002048,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_00,RQL,18.368,0.28007,,0.24116,-0.02741,0.045172,0.93,0.004096,0.0,0.0,88.26,88.165,18.3255,1.0,0.855616,0.866957,1e-06,0.999693,0.5,0.02215,0.045172,OK,0.9706,0.7,0.65,False
64,bern50,0.05,20.0,4096,0,dev_stl_00,POISSON-LIN,18.3082,0.27912,,0.25068,-0.07252,0.043021,0.93,0.004096,0.0,0.0,4.27,4.27,17.9892,1.0,0.855616,0.866957,1e-06,0.999693,0.5,0.021096,0.043021,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_00,SAT-POISSON,18.3804,0.2802,,0.24084,-0.02742,0.040972,0.93,0.004096,0.0,0.0,4.3,4.303,18.3371,1.0,0.855616,0.866957,1e-06,0.999693,0.5,0.020091,0.040972,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,60565822155.09937,0.93,0.004096,0.0,0.0,2.53,2.529,5.9715,1.0,0.855616,0.866957,1e-06,0.999693,0.5,29698824586.38409,60565822155.09937,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_00,GI,3.0073,-0.00102,,,,,0.93,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_01,RQL,15.8424,0.15214,,0.30772,0.02056,0.045172,0.97,0.004096,0.0,0.0,90.76,90.758,15.8219,1.0,0.862108,0.866957,1e-06,0.999693,0.5,0.02215,0.045172,OK,0.8854,0.975,0.125,False
64,bern50,0.05,20.0,4096,0,dev_stl_01,POISSON-LIN,15.8569,0.15203,,0.3076,-0.02898,0.043021,0.97,0.004096,0.0,0.0,4.29,4.287,15.8253,1.0,0.862108,0.866957,1e-06,0.999693,0.5,0.021096,0.043021,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_01,SAT-POISSON,15.8597,0.15219,,0.3071,0.02058,0.040972,0.97,0.004096,0.0,0.0,4.26,4.261,15.8394,1.0,0.862108,0.866957,1e-06,0.999693,0.5,0.020091,0.040972,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,60565822155.09937,0.97,0.004096,0.0,0.0,2.5,2.5,5.585,1.0,0.862108,0.866957,1e-06,0.999693,0.5,29698824586.38409,60565822155.09937,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_01,GI,2.5966,0.00062,,,,,0.97,0.004096,0.0,0.0,0.1,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_02,RQL,15.1972,0.14009,,0.36252,0.00897,0.045172,0.96,0.004096,0.0,0.0,88.11,88.114,15.1965,1.0,0.830732,0.866957,1e-06,0.999693,0.5,0.02215,0.045172,OK,0.9731,0.675,0.375,False
64,bern50,0.05,20.0,4096,0,dev_stl_02,POISSON-LIN,14.9646,0.13982,,0.37418,-0.03948,0.043021,0.96,0.004096,0.0,0.0,4.67,4.671,14.9216,1.0,0.830732,0.866957,1e-06,0.999693,0.5,0.021096,0.043021,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_02,SAT-POISSON,14.9609,0.13997,,0.37257,0.00895,0.040972,0.96,0.004096,0.0,0.0,4.56,4.553,14.959,1.0,0.830732,0.866957,1e-06,0.999693,0.5,0.020091,0.040972,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,60565822155.09937,0.96,0.004096,0.0,0.0,2.82,2.822,6.3832,1.0,0.830732,0.866957,1e-06,0.999693,0.5,29698824586.38409,60565822155.09937,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_02,GI,3.6726,0.00507,,,,,0.96,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_03,RQL,14.8812,0.15089,,0.65186,-0.00184,0.045172,0.95,0.004096,0.0,0.0,96.92,96.915,14.881,1.0,0.824132,0.866957,1e-06,0.999693,0.5,0.02215,0.045172,OK,1.0047,0.5,0.6,False
64,bern50,0.05,20.0,4096,0,dev_stl_03,POISSON-LIN,14.7981,0.14827,,0.65925,-0.04926,0.043021,0.95,0.004096,0.0,0.0,5.86,5.862,14.7831,1.0,0.824132,0.866957,1e-06,0.999693,0.5,0.021096,0.043021,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_03,SAT-POISSON,14.7883,0.14806,,0.65886,-0.0018,0.040972,0.95,0.004096,0.0,0.0,5.85,5.848,14.7882,1.0,0.824132,0.866957,1e-06,0.999693,0.5,0.020091,0.040972,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,60565822155.09937,0.95,0.004096,0.0,0.0,2.55,2.552,11.1641,1.0,0.824132,0.866957,1e-06,0.999693,0.5,29698824586.38409,60565822155.09937,,,,,
64,bern50,0.05,20.0,4096,0,dev_stl_03,GI,9.1568,0.01082,,,,,0.95,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,0,dev_text,RQL,13.0758,0.02735,,0.9732,0.02597,0.045172,0.98,0.004096,0.0,0.0,95.72,95.718,13.0757,39.178425,0.874862,0.866957,1e-06,0.999693,0.5,0.02215,0.045172,OK,1.0078,0.45,1.0,False
64,bern50,0.05,20.0,4096,0,dev_text,POISSON-LIN,13.0754,0.02735,,0.97327,-0.0241,0.043021,0.98,0.004096,0.0,0.0,5.0,5.004,13.0752,39.178425,0.874862,0.866957,1e-06,0.999693,0.5,0.021096,0.043021,,,,,
64,bern50,0.05,20.0,4096,0,dev_text,SAT-POISSON,13.0748,0.02733,,0.97332,0.02595,0.040972,0.98,0.004096,0.0,0.0,4.7,4.705,13.0747,39.178425,0.874862,0.866957,1e-06,0.999693,0.5,0.020091,0.040972,,,,,
64,bern50,0.05,20.0,4096,0,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,60565822155.09937,0.98,0.004096,0.0,0.0,2.49,2.484,12.8398,39.178425,0.874862,0.866957,1e-06,0.999693,0.5,29698824586.38409,60565822155.09937,,,,,
64,bern50,0.05,20.0,4096,0,dev_text,GI,12.8359,0.01555,,,,,0.98,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,0,dev_fine_lines,RQL,6.0866,0.00365,,0.75021,0.00386,0.045172,0.96,0.004096,0.0,0.0,98.77,98.765,6.0866,64.0,0.882139,0.866957,1e-06,0.999693,0.5,0.02215,0.045172,OK,0.913,0.9,0.1,False
64,bern50,0.05,20.0,4096,0,dev_fine_lines,POISSON-LIN,6.0894,0.00367,,0.75053,-0.04412,0.043021,0.96,0.004096,0.0,0.0,5.06,5.062,6.0828,64.0,0.882139,0.866957,1e-06,0.999693,0.5,0.021096,0.043021,,,,,
64,bern50,0.05,20.0,4096,0,dev_fine_lines,SAT-POISSON,6.0895,0.00367,,0.74996,0.00385,0.040972,0.96,0.004096,0.0,0.0,5.13,5.13,6.0894,64.0,0.882139,0.866957,1e-06,0.999693,0.5,0.020091,0.040972,,,,,
64,bern50,0.05,20.0,4096,0,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,60565822155.09937,0.96,0.004096,0.0,0.0,2.67,2.672,3.5902,64.0,0.882139,0.866957,1e-06,0.999693,0.5,29698824586.38409,60565822155.09937,,,,,
64,bern50,0.05,20.0,4096,0,dev_fine_lines,GI,1.8989,0.00384,,,,,0.96,0.004096,0.0,0.0,0.16,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_00,RQL,18.4062,0.27623,,0.23957,-0.01836,0.045077,0.94,0.004096,0.0,0.0,94.58,94.581,18.383,1.0,0.843109,0.866957,1e-06,0.999695,0.5,0.022104,0.045077,OK,0.9943,0.5,0.85,False
64,bern50,0.05,20.0,4096,1,dev_stl_00,POISSON-LIN,18.442,0.27549,,0.24598,-0.06428,0.042931,0.94,0.004096,0.0,0.0,5.43,5.426,18.1536,1.0,0.843109,0.866957,1e-06,0.999695,0.5,0.021051,0.042931,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_00,SAT-POISSON,18.4435,0.27542,,0.23857,-0.01833,0.040887,0.94,0.004096,0.0,0.0,5.63,5.623,18.4194,1.0,0.843109,0.866957,1e-06,0.999695,0.5,0.020049,0.040887,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,60439100547.15248,0.94,0.004096,0.0,0.0,2.56,2.557,5.9715,1.0,0.843109,0.866957,1e-06,0.999695,0.5,29636685864.051853,60439100547.15248,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_00,GI,2.8803,-0.00035,,,,,0.94,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_01,RQL,15.9306,0.15185,,0.30392,0.00371,0.045077,0.96,0.004096,0.0,0.0,95.38,95.382,15.9299,64.0,0.901967,0.866957,1e-06,0.999695,0.5,0.022104,0.045077,OK,0.9958,0.475,0.4,False
64,bern50,0.05,20.0,4096,1,dev_stl_01,POISSON-LIN,15.9433,0.15213,,0.30631,-0.04425,0.042931,0.96,0.004096,0.0,0.0,4.79,4.792,15.8617,64.0,0.901967,0.866957,1e-06,0.999695,0.5,0.021051,0.042931,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_01,SAT-POISSON,15.9479,0.15218,,0.30331,0.00372,0.040887,0.96,0.004096,0.0,0.0,4.83,4.827,15.9472,64.0,0.901967,0.866957,1e-06,0.999695,0.5,0.020049,0.040887,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,60439100547.15248,0.96,0.004096,0.0,0.0,2.79,2.794,5.585,64.0,0.901967,0.866957,1e-06,0.999695,0.5,29636685864.051853,60439100547.15248,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_01,GI,2.4977,0.00928,,,,,0.96,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_02,RQL,15.0135,0.14337,,0.37025,0.00481,0.045077,0.96,0.004096,0.0,0.0,99.19,99.185,15.0133,1.0,0.848217,0.866957,1e-06,0.999695,0.5,0.022104,0.045077,OK,0.9928,0.475,0.95,False
64,bern50,0.05,20.0,4096,1,dev_stl_02,POISSON-LIN,14.9741,0.14189,,0.37416,-0.04328,0.042931,0.96,0.004096,0.0,0.0,5.68,5.682,14.9221,1.0,0.848217,0.866957,1e-06,0.999695,0.5,0.021051,0.042931,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_02,SAT-POISSON,14.9652,0.14165,,0.37232,0.00476,0.040887,0.96,0.004096,0.0,0.0,5.7,5.697,14.9648,1.0,0.848217,0.866957,1e-06,0.999695,0.5,0.020049,0.040887,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,60439100547.15248,0.96,0.004096,0.0,0.0,2.76,2.762,6.3832,1.0,0.848217,0.866957,1e-06,0.999695,0.5,29636685864.051853,60439100547.15248,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_02,GI,3.8679,0.0063,,,,,0.96,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_03,RQL,14.8164,0.1491,,0.65672,0.00263,0.045077,0.95,0.004096,0.0,0.0,98.22,98.221,14.8165,64.0,0.888767,0.866957,1e-06,0.999695,0.5,0.022104,0.045077,OK,0.9838,0.675,0.4,False
64,bern50,0.05,20.0,4096,1,dev_stl_03,POISSON-LIN,14.8105,0.14882,,0.65819,-0.04524,0.042931,0.95,0.004096,0.0,0.0,4.86,4.862,14.7971,64.0,0.888767,0.866957,1e-06,0.999695,0.5,0.021051,0.042931,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_03,SAT-POISSON,14.7771,0.14807,,0.65971,0.00264,0.040887,0.95,0.004096,0.0,0.0,5.27,5.264,14.7771,64.0,0.888767,0.866957,1e-06,0.999695,0.5,0.020049,0.040887,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,60439100547.15248,0.95,0.004096,0.0,0.0,2.76,2.762,11.1641,64.0,0.888767,0.866957,1e-06,0.999695,0.5,29636685864.051853,60439100547.15248,,,,,
64,bern50,0.05,20.0,4096,1,dev_stl_03,GI,9.1106,0.00882,,,,,0.95,0.004096,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,1,dev_text,RQL,13.0748,0.02734,,0.97331,0.01686,0.045077,0.97,0.004096,0.0,0.0,100.54,100.541,13.0748,64.0,0.921423,0.866957,1e-06,0.999695,0.5,0.022104,0.045077,OK,0.9252,0.9,0.425,False
64,bern50,0.05,20.0,4096,1,dev_text,POISSON-LIN,13.0751,0.02738,,0.97331,-0.03234,0.042931,0.97,0.004096,0.0,0.0,5.28,5.281,13.0748,64.0,0.921423,0.866957,1e-06,0.999695,0.5,0.021051,0.042931,,,,,
64,bern50,0.05,20.0,4096,1,dev_text,SAT-POISSON,13.0749,0.02733,,0.9733,0.01688,0.040887,0.97,0.004096,0.0,0.0,5.0,4.995,13.0748,64.0,0.921423,0.866957,1e-06,0.999695,0.5,0.020049,0.040887,,,,,
64,bern50,0.05,20.0,4096,1,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,60439100547.15248,0.97,0.004096,0.0,0.0,2.93,2.926,12.8398,64.0,0.921423,0.866957,1e-06,0.999695,0.5,29636685864.051853,60439100547.15248,,,,,
64,bern50,0.05,20.0,4096,1,dev_text,GI,12.7153,0.01369,,,,,0.97,0.004096,0.0,0.0,0.14,,,,,,,,,,,,,,,
64,bern50,0.05,20.0,4096,1,dev_fine_lines,RQL,6.1014,0.00365,,0.74894,-0.00438,0.045077,0.95,0.004096,0.0,0.0,99.51,99.513,6.1013,7.280155,0.868426,0.866957,1e-06,0.999695,0.5,0.022104,0.045077,OK,0.9185,0.925,0.1,False
64,bern50,0.05,20.0,4096,1,dev_fine_lines,POISSON-LIN,6.0992,0.00367,,0.74994,-0.05158,0.042931,0.95,0.004096,0.0,0.0,4.84,4.838,6.0897,7.280155,0.868426,0.866957,1e-06,0.999695,0.5,0.021051,0.042931,,,,,
64,bern50,0.05,20.0,4096,1,dev_fine_lines,SAT-POISSON,6.0969,0.00366,,0.74932,-0.00435,0.040887,0.95,0.004096,0.0,0.0,4.88,4.878,6.0968,7.280155,0.868426,0.866957,1e-06,0.999695,0.5,0.020049,0.040887,,,,,
64,bern50,0.05,20.0,4096,1,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,60439100547.15248,0.95,0.004096,0.0,0.0,2.39,2.391,3.5902,7.280155,0.868426,0.866957,1e-06,0.999695,0.5,29636685864.051853,60439100547.15248,,,,,
64,bern50,0.05,20.0,4096,1,dev_fine_lines,GI,1.9787,0.05655,,,,,0.95,0.004096,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_00,RQL,18.3129,0.2758,,0.24171,-0.01175,0.071346,2.35,0.010239999999999999,0.0,0.0,90.4,90.274,18.3055,1.0,2.155147,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9789,0.675,0.1,False
64,bern50,0.05,50.0,4096,0,dev_stl_00,POISSON-LIN,18.5068,0.27756,,0.24295,-0.05831,0.067949,2.35,0.010239999999999999,0.0,0.0,5.03,5.028,18.2614,1.0,2.155147,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_00,SAT-POISSON,18.4758,0.27612,,0.2373,-0.01176,0.064713,2.35,0.010239999999999999,0.0,0.0,5.11,5.112,18.4655,1.0,2.155147,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,154507567225.81952,2.35,0.010239999999999999,0.0,0.0,2.69,2.692,5.9715,1.0,2.155147,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_00,GI,2.9235,-0.00197,,,,,2.35,0.010239999999999999,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_01,RQL,16.4526,0.15588,,0.28622,0.00723,0.071346,2.4,0.010239999999999999,0.0,0.0,93.74,93.743,16.4511,16.989839,2.184076,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9714,0.725,0.075,False
64,bern50,0.05,50.0,4096,0,dev_stl_01,POISSON-LIN,16.4577,0.15626,,0.28878,-0.04109,0.067949,2.4,0.010239999999999999,0.0,0.0,3.96,3.962,16.3735,16.989839,2.184076,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_01,SAT-POISSON,16.4504,0.15629,,0.28629,0.00721,0.064713,2.4,0.010239999999999999,0.0,0.0,4.06,4.057,16.4489,16.989839,2.184076,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,154507567225.81952,2.4,0.010239999999999999,0.0,0.0,2.44,2.437,5.585,16.989839,2.184076,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_01,GI,2.6553,0.00072,,,,,2.4,0.010239999999999999,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_02,RQL,14.8812,0.13989,,0.37592,-0.00186,0.071346,2.38,0.010239999999999999,0.0,0.0,94.26,94.256,14.8812,1.0,2.130975,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9181,0.925,0.8,False
64,bern50,0.05,50.0,4096,0,dev_stl_02,POISSON-LIN,14.8759,0.13924,,0.37881,-0.04929,0.067949,2.38,0.010239999999999999,0.0,0.0,6.27,6.271,14.8148,1.0,2.130975,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_02,SAT-POISSON,14.8824,0.13932,,0.37587,-0.00183,0.064713,2.38,0.010239999999999999,0.0,0.0,6.56,6.555,14.8824,1.0,2.130975,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,154507567225.81952,2.38,0.010239999999999999,0.0,0.0,2.63,2.629,6.3832,1.0,2.130975,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_02,GI,3.4313,0.01166,,,,,2.38,0.010239999999999999,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_03,RQL,14.7708,0.14838,,0.66027,0.01431,0.071346,2.41,0.010239999999999999,0.0,0.0,99.6,99.597,14.7697,1.0,2.149463,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9399,0.85,0.325,False
64,bern50,0.05,50.0,4096,0,dev_stl_03,POISSON-LIN,14.7682,0.14834,,0.66089,-0.03464,0.067949,2.41,0.010239999999999999,0.0,0.0,5.37,5.372,14.7615,1.0,2.149463,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_03,SAT-POISSON,14.7683,0.1483,,0.66047,0.01432,0.064713,2.41,0.010239999999999999,0.0,0.0,5.37,5.373,14.7671,1.0,2.149463,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,154507567225.81952,2.41,0.010239999999999999,0.0,0.0,2.79,2.789,11.1641,1.0,2.149463,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
64,bern50,0.05,50.0,4096,0,dev_stl_03,GI,9.1187,0.01141,,,,,2.41,0.010239999999999999,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,50.0,4096,0,dev_text,RQL,13.0944,0.02846,,0.97113,-0.00716,0.071346,2.36,0.010239999999999999,0.0,0.0,97.44,97.437,13.0943,1.0,2.113235,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9885,0.625,0.975,False
64,bern50,0.05,50.0,4096,0,dev_text,POISSON-LIN,13.0746,0.02724,,0.97342,-0.05409,0.067949,2.36,0.010239999999999999,0.0,0.0,6.69,6.683,13.0738,1.0,2.113235,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
64,bern50,0.05,50.0,4096,0,dev_text,SAT-POISSON,13.0953,0.02849,,0.97103,-0.00719,0.064713,2.36,0.010239999999999999,0.0,0.0,4.22,4.217,13.0952,1.0,2.113235,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
64,bern50,0.05,50.0,4096,0,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,154507567225.81952,2.36,0.010239999999999999,0.0,0.0,2.68,2.675,12.8398,1.0,2.113235,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
64,bern50,0.05,50.0,4096,0,dev_text,GI,12.8546,0.01741,,,,,2.36,0.010239999999999999,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.05,50.0,4096,0,dev_fine_lines,RQL,6.1037,0.00369,,0.74876,-0.00821,0.071346,2.36,0.010239999999999999,0.0,0.0,99.97,99.97,6.1034,1.0,2.136433,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,OK,0.9308,0.875,0.075,False
64,bern50,0.05,50.0,4096,0,dev_fine_lines,POISSON-LIN,6.1053,0.00369,,0.74955,-0.05502,0.067949,2.36,0.010239999999999999,0.0,0.0,4.08,4.081,6.0942,1.0,2.136433,2.162714,2e-06,0.999696,0.5,0.033319,0.067949,,,,,
64,bern50,0.05,50.0,4096,0,dev_fine_lines,SAT-POISSON,6.103,0.00369,,0.74882,-0.00819,0.064713,2.36,0.010239999999999999,0.0,0.0,4.29,4.293,6.1027,1.0,2.136433,2.162714,2e-06,0.999696,0.5,0.031732,0.064713,,,,,
64,bern50,0.05,50.0,4096,0,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,154507567225.81952,2.36,0.010239999999999999,0.0,0.0,2.46,2.458,3.5902,1.0,2.136433,2.162714,2e-06,0.999696,0.5,75763738904.71846,154507567225.81952,,,,,
64,bern50,0.05,50.0,4096,0,dev_fine_lines,GI,1.9618,0.01365,,,,,2.36,0.010239999999999999,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.05,50.0,4096,1,dev_stl_00,RQL,18.4958,0.27654,,0.23649,-0.00276,0.071197,2.37,0.010239999999999999,0.0,0.0,96.31,96.31,18.4951,1.0,2.104077,2.162714,2e-06,0.999703,0.5,0.034912,0.071197,OK,1.0397,0.3,0.675,False
64,bern50,0.05,50.0,4096,1,dev_stl_00,POISSON-LIN,18.4934,0.2766,,0.24155,-0.05011,0.067806,2.37,0.010239999999999999,0.0,0.0,5.22,5.221,18.3115,1.0,2.104077,2.162714,2e-06,0.999703,0.5,0.033249,0.067806,,,,,
64,bern50,0.05,50.0,4096,1,dev_stl_00,SAT-POISSON,18.5025,0.27665,,0.23631,-0.00274,0.064577,2.37,0.010239999999999999,0.0,0.0,5.06,5.059,18.5018,1.0,2.104077,2.162714,2e-06,0.999703,0.5,0.031666,0.064577,,,,,
64,bern50,0.05,50.0,4096,1,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,154184291710.65067,2.37,0.010239999999999999,0.0,0.0,2.44,2.438,5.9715,1.0,2.104077,2.162714,2e-06,0.999703,0.5,75605218761.23743,154184291710.65067,,,,,
